company_id,speciality
70603,"Recruiting, recruitment, recruiters, staffing"
70603,"Headhunting, headhunters"
70603,"Executive search, executive placement"
70603,Human resources
70603,Legal
70603,Sales
70603,Operations
70603,Careers
70603,Customer service
70603,Volume recruitment
70603,Creative and marketing
70603,Accounting and finance
70603,Engineering and manufacturing
70603,"Office, clerical, and administrative"
70603,Computer science and information technology
70603,Talent acquisition
70603,Temporary staffing
70603,Permanent placement
70603,Call center staffing
70603,Recruitment process outsourcing
24996751,Advisory services
24996751,Consulting services
24996751,Grc
24996751,Rsa
24996751,Analytics
24996751,Splunk
24996751,Devops
24996751,Automation
24996751,Threat intelligence
24996751,Dlp
24996751,Cloud security
24996751,Mobile security
24996751,Soc audits
24996751,Soc operations
24996751,Audits and assessments
24996751,Security maturity model
24996751,Ai
24996751,Machine learning
24996751,Patch management
24996751,Vulnarabity management
24996751,Infrastructure-security operations
24996751,Product development
23789,Veterans health administration
23789,Veterans benefits administration
23789,National cemetery administration
5354823,Software
5354823,Software engineering
5354823,Software development
5354823,Information technology
5354823,Manufacturing
5354823,Logistics
5354823,Supply chain
5354823,Electrical engineering
5354823,Mechanical engineering
5354823,Industrial automation
5354823,Operations
5354823,Sales
5354823,Finance
5354823,Healthcare
5354823,Biotech
5354823,Pharma
5354823,Accounting
5354823,Human resources
2520146,Childrens mental health
2520146,Youth development programming
2520146,Nets (northwest educational and therapeutic services
2520146,Senior chore program
2125658,Managed delivery
2125658,Freight forwarding
2125658,International air freight
2125658,Expedited ground freight
2125658,Warehousing & distribution
2125658,Value added logistics services
2125658,White glove solutions
2125658,Multimodal logistics solutions
5034,Digital transformation
5034,Digital business strategy
5034,Cx innovation & optimization (sfdc)
5034,Digital product engineering (isv)
5034,Data-driven business & intelligence
5034,Core it modernization
5034,"Identity, access and privacy management"
5005549,Software testing
5005549,Test advisory services
5005549,Mobile testing
5005549,Cloud testing
5005549,Performance testing
5005549,Automation testing
5005549,Iot testing
5005549,Blockchain testing
5005549,Quality engineering
5005549,Quality assurance
5005549,Next gen software testing
5005549,Devops qa
5005549,Digital testing
5005549,Agile testing
5005549,Security testing
16322,Education
16322,Nonprofit
16322,Early childhood
16322,Policy
16322,Research
16322,Professional development
16322,Evaluation
16322,Consulting
16322,Technical assistance
16322,Assessment
16322,Common core
16322,Stem
16322,English learners
16322,Literacy
16322,School improvement
16322,School climate
16322,Family engagement
16322,Special ed
16322,College & career
2302703,Commercial leasing and administration
2302703,Tenant/landlord representation
2302703,Real estate development
2302703,Property and asset management
2302703,Acquisition and disposition
2302703,Investment analysis
2302703,"Financial analysis, reporting and accounting"
10479,Software solutions
10479,Digital transformation
10479,Product development
10479,Digital mobility solutions
10479,Quality assurance & testing services
10479,Supply chain management solutions
10479,Open source platform services
10479,Servicenow consulting
10479,It service management
10479,Big data
10479,Business analytics
10479,Legacy transformation
10479,Application maintenance services
10479,Compliance solutions
10479,Cloud services
10479,Business information solutions
76199326,Yoga therapy
76199326,Individual therapy
76199326,Couples counseling
76199326,Holistic therapy
76199326,Mindfulness training
571440,Female specific
571440,Footwear
571440,Shoes
571440,Basketball
571440,Volleyball
571440,Cheerleading
571440,Knee pad
571440,Perfomance athletic wear
571440,Branding
24987491,Valet parking services
24987491,Parking management
24987491,Automotive services
24987491,Porter services
24987491,Parking operator
24987491,Parking attendant
24987491,Hotel valet parking services
24987491,Hospital parking services
24987491,Hospitality management
13071054,Executive search
13071054,Business consulting
13071054,Recruitment
837188,Business process management
837188,Change  management
837188,Customer relationship management
837188,Enterprise application services
837188,Product life cycle management
837188,Healthcare
837188,Pm
837188,Interoperability
837188,Implementation
837188,Cybersecurity
27251427,Landscaping
27251427,Construction
27251427,Irrigation
27251427,Drainage
27251427,Renovation
27251427,Masonry
27251427,Concrete
27251427,Pumps
27251427,Water features
1791517,Commercial food cutting equipment
1791517,"Industrial slicers, dicers, milling equipment"
1791517,Size reduction equipment
1791517,Chemical pharmaceutical reductions
1791517,Potato cutting equipment
1791517,Milling equipment
1791517,"Food processing equipment u.s.a., europe, and worldwide"
15078287,Sap consulting
15078287,Salesforce consulting
15078287,Microsoft technology
15078287,Digital transformation
15078287,Cloud solutions
15078287,Business intelligence
15078287,Analytics
15078287,Sap s/4 hana
15078287,Ui/ux solutions
15078287,Angular js
15078287,Staffing
9901130,Staff augmentation
9901130,Talent acquisition
9901130,Recruitment
9901130,Rpo
9901130,Managed services
9901130,Pay-rolling services
9901130,Direct hires
9901130,It services
9901130,Cyber security
9901130,Digital marketing
9901130,Salesforce services
9901130,Salesforce partner
9901130,Web development
9901130,App development
9901130,Data analytics
9901130,Email marketing
9901130,Augmented reality
9901130,Virtual reality
9901130,3d modeling
9901130,Gaming
9901130,Ar-based apps
9901130,Email automations
9901130,Email strategy
9901130,Salesforce pardot
9901130,Salesforce marketing cloud
9901130,Salesforce crm
9901130,Blockchain
9901130,Nft
9901130,Difi
9901130,Dapp
9901130,Smart contracts
9901130,Metaverse
9901130,Mix reality
9901130,Game development
366469,Healthcare recruitment
366469,Executive search
366469,Nursing leadership
366469,Staffing
366469,Hospital recruitment
366469,Interim staffing
366469,Healthcare leadership
366469,Hospital recruiter
366469,Healthcare recruiter
366469,Healthcare executive search
366469,Healthcare interim staffing
366469,Healthcare interim leadership
366469,Experts in recruiting
3802195,It staffing services
3802195,It consulting services
3802195,Ito - information technology outsourcing
3802195,It training services
15236600,Him
15236600,Revenue cycle
15236600,Information technology
15236600,It services
15236600,It consulting
15236600,Healthcare it
15236600,Financials
15236600,Direct hire
15236600,Consulting
15236600,Contract to hire
15236600,Technical resources
15236600,Functional resources
15236600,Developers
15236600,Coding
15236600,Medical coding
15236600,Erp
15236600,Emr
15236600,Ehr
15236600,Oracle
15236600,Denials
15236600,Medical billing
11174522,Data science
11174522,Data analytics
11174522,Software engineering
11174522,Technology
11174522,Ux design
11174522,Cybersecurity
11174522,Emerging tech
11174522,Retail tech
11174522,Supply chain tech
11174522,Cloud
18878,People & ecosystems
18878,Climate change
18878,Energy & transportation
18878,Markets & enterprise
18878,Governance & access to environmental information
139301,Radio advertising
139301,Podcast advertising
139301,Ecommerce marketing
139301,Influener marketing
139301,Marketing strategy
139301,Web analytics
139301,Spotify advertising
139301,Pandora advertising
139301,Siriumxm advertising
139301,Podcasts
139301,Terrestrial radio
139301,Performance marketing
139301,Media
139301,Media planning
139301,Media buying
139301,Podcasting
139301,Audio advertising
139301,Marketing
139301,Advertising
139301,Customer acquisition
139301,Ad creative
139301,Ad measurement
139301,Youtube advertising
139301,Performance advertising
139301,Radio
139301,Youtube
139301,Siriusxm
139301,Pandora
139301,Spotify
139301,Digital audio
139301,Digital radio
139301,Streaming
139301,Creator economy
139301,Creator marketing
3579155,Pipeline integrity
3579155,Field services
3579155,Compliance
3579155,Renewables
3579155,Gas utilities
3579155,Power delivery
3579155,Epc
78741693,Software development
78741693,Contract staffing
78741693,Permanent staffing
11170816,It/engineering consulting
11170816,Medical devices
11170816,Semiconductor staffing
11170816,Healthcare and life sciences
11170816,Telecommunication
11170816,Embedded engineers
11170816,Clinical and pharmaceutical staffing
11170816,Semiconductor
11170816,It staffing
11170816,Engineering staffing
1042230,Human services
8454,Retirement plan solutions
8454,Annuities
8454,Financial services
8454,Long term care
8454,Auto insurance
8454,Home insurance
8454,Crop/hail insurance
8454,Farm insurance
8454,Commercial insurance
8454,Life insurance
8454,Disability insurance
8454,Financial planning
8454,College savings
8454,Insurance
8454,Money
8454,Family
8454,Customer service
8454,Insurance agent
8454,Investments
8454,Diversity
8454,Inclusion
8454,Sales
8454,Technology
30086,Security operating platform
30086,Cloud security
30086,Saas security
30086,Network security
30086,Next-generation firewall
30086,Cybersecurity
30086,Threat and malware prevention
30086,Url filtering
30086,Threat intelligence
30086,Enterprise security platform
30086,Endpoint security
30086,Threat research
30086,Unit 42
30086,Nextwave partners
30086,Amazon web services
30086,Microsoft azure
30086,Google cloud platform
30086,Vmware nsx
30086,Application framework
30086,Behavioral analytics
30086,Logging service
30086,Network security management
30086,Live community
30086,Cybersecurity canon
30086,Fuel user group
30086,Cyber threat alliance
53252,Leak repair
53252,Valve repair
53252,Field machining
53252,Emissions control
53252,Hot taps/line stops
53252,Valve insertion
53252,Technical bolting
53252,Heat treating
53252,Nde/ndt
53252,Tank management
53252,Mechanical integrity
53252,Specialty welding
53252,Isolation test plugs
53252,Rope access
53252,Engineering/manufacuring
10681428,Senior level recruiting
10681428,Hr consulting
10681428,Executive coaching
10681428,Executive recruiting
10681428,Outplacement
10681428,Tech recruiting
10681428,Executive placements
3557,Research
3557,Engineering
3557,Systems engineering
3557,Sensors
3557,Radar
3557,Integrated sensing
3557,Digital media
3557,Iptv
3557,Rfid
3557,Uav
3557,Unmanned systems
3557,Autonomous systems
3557,Information technology
3557,Information communications technologies
3557,Open innovation
3557,Venture philanthropy
6381495,Weddings
6381495,Special events
6381495,Golf course food and beverage
6381495,Having fun and making people happy
6381495,Pride
6381495,Happiness
